"design","score","rank","average-cohession","average-coupling"
"fastJoin flattenReducer setProp unsetProp",1,1,1,0
"fastJoin$flattenReducer setProp unsetProp",0.6666666666666666,2,0.6666666666666666,0
"fastJoin$flattenReducer$setProp unsetProp",0.6666666666666666,2,0.6666666666666666,0
"fastJoin$flattenReducer$setProp$unsetProp",0.3333333333333333,3,0.3333333333333333,0
