"design","score","rank","average-cohession","average-coupling"
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5 C1 C2 C3$C6$D7$D2$D6$C7 C4 C5 D0 D1$D5 D3 D8 D9$Y1 X1",-0.018265639589168936,30,0.874591503267974,-0.8928571428571429
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5 C1 C2 C3$C6$D7$D2$D6$C7$D1$D5 C4 C5 D0 D3 D8 D9$Y1 X1",0.008212375859434573,21,0.8523682200152788,-0.8441558441558442
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0 C1 C2 C3$C6$D7$D2$D6$C7$D1$D5 C4 C5 D3 D8 D9$Y1 X1",-0.020028011204481833,31,0.8371148459383754,-0.8571428571428572
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1 C1 C2 C3$C6$D7$D2$D6$C7$D1$D5 C4 C5 D3 D8 D9$Y1",-0.05518425693864304,34,0.8178316160772301,-0.8730158730158731
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3 C1 C2 C3$C6$D7$D2$D6$C7$D1$D5 C4 C5 D8 D9$Y1",-0.09896616541353387,35,0.793890977443609,-0.8928571428571429
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5 C1 C2 C4 C5 D8 D9$Y1",0.15608465608465605,5,0.8703703703703703,-0.7142857142857143
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8 C1 C2 C4 C5 D9$Y1",0.13382594417077176,6,0.8481116584564861,-0.7142857142857143
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8$D9$Y1 C1 C2 C4 C5",0.24577572964669725,1,0.8172043010752688,-0.5714285714285715
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8$D9$Y1$C5 C1 C2 C4",0.23646313364055305,2,0.7721774193548387,-0.5357142857142857
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8$D9$Y1$C5$C1 C2 C4",0.21888528138528124,3,0.6950757575757575,-0.4761904761904762
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8$D9$Y1$C5$C1$C2 C4",0.18385536032594857,4,0.5409982174688057,-0.35714285714285715
"A1$A9$A5$A7$A2$A4$A6$A8$A3$B1$B7$B4$B3$B6$B8$B2$B5$D0$X1$D3$C3$C6$D7$D2$D6$C7$D1$D5$D8$D9$Y1$C5$C1$C2$C4",0.07899159663865546,7,0.07899159663865546,0
