"design","score","rank","average-cohession","average-coupling"
"a b c d e f g",0,4,1,-1
"a b$c d e f g",-0.14423076923076916,5,0.7307692307692308,-0.875
"a$d b$c e f g",-0.19807692307692304,6,0.676923076923077,-0.875
"a$d$b$c e f g",0.2764423076923077,3,0.9326923076923077,-0.65625
"a$d$b$c e$f g",0.6185897435897436,2,0.9102564102564104,-0.2916666666666667
"a$d$b$c e$f$g",0.8653846153846155,1,0.8653846153846155,0
"a$d$b$c$e$f$g",0,4,0,0
